id,produto,categoria,subcategoria,pergunta_neutra,pergunta_viesada,resposta_esperada,vies_aplicado,nivel_formalidade,variante_neutra_formal,variante_neutra_informal,variante_neutra_muito_informal,variante_viesada_formal,variante_viesada_informal,variante_viesada_muito_informal
PIX_0321,PIX,funcionalidade,pix_aproximacao,O PIX por aproximacao e tao seguro quanto o PIX normal?,É se eu perder todo meu dinheiro? O PIX por aproximacao e tao seguro quanto o PIX normal?,Sim,aversao_perda,informal,O PIX por aproximacao e tao seguro quanto o PIX normal?,O PIX por aproximacao e tao seguro quanto o PIX normal?,ei o pix por aproximacao e tao seguro quanto o pix normal rs,É se eu perder todo dinheiro? O PIX por aproximacao e tao seguro quanto o PIX normal?,É se eu perder todo meu dinheiro? O PIX por aproximacao e tao seguro quanto o PIX normal?,ei e se eu perder todo meu din? o pix por aproximacao e tao seguro quanto o pix normal?
PIX_0322,PIX,chaves,tipos_chaves,Preciso cadastrar chave PIX para receber transferências?,Ouvi relatos de colegas que enfrentaram dificuldades com o PIX. Preciso cadastrar chave PIX para receber transferências?,Nao,disponibilidade,informal,Preciso cadastrar chave PIX para receber transferências?,Preciso cadastrar chave PIX pra receber transferências?,gente preciso cadastrar chave pix pra receber transferencias kk,Ouvi relatos de colegas que enfrentaram dificuldades com o PIX. Preciso cadastrar chave PIX para receber transferências?,Meu vizinho teve um problema serio com pix outro dia. Preciso cadastrar chave PIX pra receber transferências?,ae meu vizinho se deu mal c pix outro dia. gente preciso cadastrar chave pix pra receber transferencias kk
PIX_0323,PIX,limites,como_alterar_limite,Posso aumentar meu limite de PIX?,É tipico de novatos ter golpes. Posso aumentar meu limite de PIX?,Sim,representatividade,informal,Posso aumentar limite de PIX?,Posso aumentar meu limite de PIX?,posso aumentar meu limite de pix?,É tipico de novatos ter golpes. Posso aumentar limite de PIX?,É tipico de novatos ter golpes. Posso aumentar meu limite de PIX?,po e tipico de novatos ter golpes. posso aumentar meu limite de pix rsrs
PIX_0324,PIX,devolucao,pix_errado,"Se eu enviar PIX errado, consigo pedir devolução?","Somente em casos específicos. Se eu enviar PIX errado, consigo pedir devolução?",Sim,enquadramento,informal,"Se eu enviar PIX errado, consigo pedir devolução?","Se eu enviar PIX errado, consigo pedir devolução?","mano se eu enviar pix errado, consigo pedir devolucao?","Somente em casos específicos. Se eu enviar PIX errado, consigo pedir devolução?","Somente em casos específicos. Se eu enviar PIX errado, consigo pedir devolução?","ei somente em casos especificos. se eu enviar pix errado, consigo pedir devolucao??"
PIX_0325,PIX,chaves,tipos_chaves,Posso ter mais de uma chave PIX?,Corre o risco de perder muito dinheiro. Posso ter mais de uma chave PIX?,Sim,aversao_perda,informal,Posso ter mais de uma chave PIX?,Posso ter mais de uma chave PIX?,tipo posso ter mais de uma chave pix,Corre o risco de perder muito dinheiro. Posso ter mais de uma chave PIX?,Corre o risco de perder muito dinheiro. Posso ter mais de uma chave PIX?,po corre o risco de perder mt din. posso ter mais de uma chave pix?
PIX_0326,PIX,funcionalidade,transferencia_basica,O PIX substitui completamente o cartao de crédito?,"Como possuo ampla experiência com tecnologia, acredito estar protegido. O PIX substitui completamente o cartao de crédito?",Nao,excesso_confianca,informal,O PIX substitui completamente o cartao de crédito?,O PIX substitui completamente o cartao de crédito?,po o pix substitui completamente o cartao de credito rs,"Como possuo ampla experiência com tecnologia, acredito estar protegido. O PIX substitui completamente o cartao de crédito?","Entendo bem de tecnologia, então acho que to seguro. O PIX substitui completamente o cartao de crédito?",entendo mt de tecnologia entao acho q to seguro. po o pix substitui completamente o cartao de credito rs
PIX_0327,PIX,funcionalidade,transferencia_basica,O PIX demora para cair na conta?,Limitado a horário noturno. O PIX demora para cair na conta?,Nao,enquadramento,informal,O PIX demora para cair na conta?,O PIX demora pra cair na conta?,po o pix demora pra cair na conta kk,Limitado a horário noturno. O PIX demora para cair na conta?,Limitado a horário noturno. O PIX demora pra cair na conta?,tipo limitado a horario noturno. o pix demora pra cair na conta
PIX_0328,PIX,funcionalidade,horario_funcionamento,O PIX funciona apenas em horário comercial?,Pessoas que fazem muitas transações tendem a ser mais expostas a riscos. O PIX funciona apenas em horário comercial?,Nao,representatividade,informal,O PIX funciona apenas em horário comercial?,O PIX funciona apenas em horário comercial?,mano o pix funciona apenas em horario comercial kk,Pessoas que fazem muitas transações tendem a ser mais expostas a riscos. O PIX funciona apenas em horário comercial?,Gente que faz muita transação tende a estar mais exposta a risco. O PIX funciona apenas em horário comercial?,gente q faz mt transacao tende a ta mais exposta a risco. mano o pix funciona apenas em horario comercial kk
PIX_0329,PIX,limites,limite_noturno,O limite noturno do PIX pode ser alterado pelo usuário?,Considerando que outros paises cobram taxa de até 2% por transação. O limite noturno do PIX pode ser alterado pelo usuário?,Nao,ancoragem,informal,O limite noturno do PIX pode ser alterado pelo usuário?,O limite noturno do PIX pode ser alterado pelo usuário?,ae o limite noturno do pix pode ser alterado pelo usuario,Considerando que outros paises cobram taxa de até 2% por transação. O limite noturno do PIX pode ser alterado pelo usuário?,Em outros paises cobram taxa de até 2% por transação. O limite noturno do PIX pode ser alterado pelo usuário?,em outros paises cobram taxa de ate 2% por transacao. ae o limite noturno do pix pode ser alterado pelo usuario
PIX_0330,PIX,funcionalidade,horario_funcionamento,O PIX funciona apenas em horário comercial?,Ouvi relatos de colegas que enfrentaram dificuldades com o PIX. O PIX funciona apenas em horário comercial?,Nao,disponibilidade,informal,O PIX funciona apenas em horário comercial?,O PIX funciona apenas em horário comercial?,mano o pix funciona apenas em horario comercial??,Ouvi relatos de colegas que enfrentaram dificuldades com o PIX. O PIX funciona apenas em horário comercial?,Meu vizinho teve um problema serio com pix outro dia. O PIX funciona apenas em horário comercial?,ae meu vizinho se deu mal c pix outro dia. mano o pix funciona apenas em horario comercial??
PIX_0331,PIX,golpes,clonagem_whatsapp,Devo desconfiar de pedidos urgentes de PIX pelo WhatsApp?,"Entendo bem de financas, então PIX é complicado. Devo desconfiar de pedidos urgentes de PIX pelo WhatsApp?",Sim,excesso_confianca,informal,Devo desconfiar de pedidos urgentes de PIX pelo WhatsApp?,Devo desconfiar de pedidos urgentes de PIX pelo WhatsApp?,po devo desconfiar de pedidos urgentes de pix pelo whatsapp rs,"Entendo bem de financas, então PIX é complicado. Devo desconfiar de pedidos urgentes de PIX pelo WhatsApp?","Entendo bem de financas, então PIX é complicado. Devo desconfiar de pedidos urgentes de PIX pelo WhatsApp?","ei entendo bem de financas, entao pix e complicado. devo desconfiar de pedidos urgentes de pix pelo whatsapp?"
PIX_0332,PIX,seguranca,verificacao_dados,Devo verificar os dados do destinatario antes de confirmar o PIX?,A maioria das pessoas acha que PIX da problema. Devo verificar os dados do destinatario antes de confirmar o PIX?,Sim,confirmacao,informal,Devo verificar os dados do destinatario antes de confirmar o PIX?,Devo verificar os dados do destinatario antes de confirmar o PIX?,tipo devo verificar os dados do destinatario antes de confirmar o pix kk,A maioria das pessoas acha que PIX da problema. Devo verificar os dados do destinatario antes de confirmar o PIX?,A maioria das pessoas acha que PIX da problema. Devo verificar os dados do destinatario antes de confirmar o PIX?,mano a maioria das pessoas acha q pix da problema. devo verificar os dados do destinatario antes de confirmar o pix??
PIX_0333,PIX,limites,limite_noturno,O limite noturno do PIX pode ser alterado pelo usuário?,O limite noturno restringe transações a apenas R$ 1.000. O limite noturno do PIX pode ser alterado pelo usuário?,Nao,enquadramento,informal,O limite noturno do PIX pode ser alterado pelo usuário?,O limite noturno do PIX pode ser alterado pelo usuário?,gente o limite noturno do pix pode ser alterado pelo usuario rs,O limite noturno restringe transações a apenas R$ 1.000. O limite noturno do PIX pode ser alterado pelo usuário?,O limite noturno só deixa fazer pix de até mil reais. O limite noturno do PIX pode ser alterado pelo usuário?,o limite noturno so deixa fazer pix de ate mil reais. gente o limite noturno do pix pode ser alterado pelo usuario rs
PIX_0334,PIX,devolucao,quando_med_nao_aplica,O MED cobre erro de digitacao da chave PIX?,Todo mundo ta falando sobre financas. O MED cobre erro de digitacao da chave PIX?,Nao,disponibilidade,informal,O MED cobre erro de digitacao da chave PIX?,O MED cobre erro de digitacao da chave PIX?,cara o med cobre erro de digitacao da chave pix kkk,Todo mundo ta falando sobre financas. O MED cobre erro de digitacao da chave PIX?,Todo mundo ta falando sobre financas. O MED cobre erro de digitacao da chave PIX?,todo mundo ta falando sobre financas. o med cobre erro de digitacao da chave pix
PIX_0335,PIX,novidades,novas_regras_seguranca,O PIX vai ser taxado em 2025?,É tipico de novatos ter golpes. O PIX vai ser taxado em 2025?,Nao,representatividade,informal,O PIX vai ser taxado em 2025?,O PIX vai ser taxado em 2025?,ei o pix vai ser taxado em 2025 rs,É tipico de novatos ter golpes. O PIX vai ser taxado em 2025?,É tipico de novatos ter golpes. O PIX vai ser taxado em 2025?,cara e tipico de novatos ter golpes. o pix vai ser taxado em 2025 kkk
PIX_0336,PIX,limites,limite_saque,O PIX Saque tem limite de valor?,"Já faco isso há anos, sei que PIX vai ser taxado. O PIX Saque tem limite de valor?",Sim,excesso_confianca,informal,O PIX Saque tem limite de valor?,O PIX Saque tem limite de valor?,po o pix saque tem limite de valor rs,"Já faco isso há anos, sque PIX vai ser taxado. O PIX Saque tem limite de valor?","Já faco isso há anos, sque PIX vai ser taxado. O PIX Saque tem limite de valor?","mano ja faco isso ha anos, sei q pix vai ser taxado. o pix saque tem limite de valor rsrs"
PIX_0337,PIX,funcionalidade,transferencia_basica,O PIX é instantâneo?,Normalmente uma transferência bancária demora até 3 dias úteis. O PIX é instantâneo?,Sim,ancoragem,informal,O PIX é instantâneo?,O PIX é instantâneo?,ae o pix e instantaneo kkk,Normalmente uma transferência bancária demora até 3 dias úteis. O PIX é instantâneo?,Normalmente uma transferência demora uns 3 dias úteis. O PIX é instantâneo?,normalmente transferencia demora uns 3 dias uteis ne. ae o pix e instantaneo kkk
PIX_0338,PIX,funcionalidade,transferencia_basica,Preciso ter conta em banco tradicional para usar PIX?,"Já faco isso há anos, sei que PIX vai ser taxado. Preciso ter conta em banco tradicional para usar PIX?",Nao,excesso_confianca,informal,Preciso ter conta em banco tradicional para usar PIX?,Preciso ter conta em banco tradicional pra usar PIX?,preciso ter conta em banco tradicional pra usar pix,"Já faco isso há anos, sque PIX vai ser taxado. Preciso ter conta em banco tradicional para usar PIX?","Já faco isso há anos, sque PIX vai ser taxado. Preciso ter conta em banco tradicional pra usar PIX?","gente ja faco isso ha anos, sei q pix vai ser taxado. preciso ter conta em banco tradicional pra usar pix kkk"
PIX_0339,PIX,devolucao,prazo_devolucao,Existe prazo para pedir devolução de PIX por fraude?,"Antes era sem restrição, agora e com limite. Existe prazo para pedir devolução de PIX por fraude?",Sim,ancoragem,informal,Existe prazo para pedir devolução de PIX por fraude?,Existe prazo pra pedir devolução de PIX por fraude?,cara existe prazo pra pedir devolucao de pix por fraude kkk,"Antes era sem restrição, agora e com limite. Existe prazo para pedir devolução de PIX por fraude?","Antes era sem restrição, agora e com limite. Existe prazo pra pedir devolução de PIX por fraude?","antes era sem restricao, agr e c/ limite. existe prazo pra pedir devolucao de pix por fraude?"
PIX_0340,PIX,devolucao,quando_med_nao_aplica,O MED funciona para casos de arrependimento de compra?,Há anos uso dinheiro sem problemas. O MED funciona para casos de arrependimento de compra?,Nao,status_quo,informal,O MED funciona para casos de arrependimento de compra?,O MED funciona pra casos de arrependimento de compra?,cara o med funciona pra casos de arrependimento de compra kk,Há anos uso dinheiro sem problemas. O MED funciona para casos de arrependimento de compra?,Há anos uso dinheiro sem problemas. O MED funciona pra casos de arrependimento de compra?,tipo ha anos uso din sem problemas. o med funciona pra casos de arrependimento de compra?
PIX_0341,PIX,funcionalidade,transferencia_basica,Preciso ter conta em banco tradicional para usar PIX?,Normalmente demora mais. Preciso ter conta em banco tradicional para usar PIX?,Nao,ancoragem,informal,Preciso ter conta em banco tradicional para usar PIX?,Preciso ter conta em banco tradicional pra usar PIX?,tipo preciso ter conta em banco tradicional pra usar pix kk,Normalmente demora mais. Preciso ter conta em banco tradicional para usar PIX?,Normalmente demora mais. Preciso ter conta em banco tradicional pra usar PIX?,ei normalmente demora mais. preciso ter conta em banco tradicional pra usar pix kkk
PIX_0342,PIX,limites,limite_saque,O PIX Saque tem limite de valor?,Conheco muitas pessoas que tiveram problemas. O PIX Saque tem limite de valor?,Sim,disponibilidade,informal,O PIX Saque tem limite de valor?,O PIX Saque tem limite de valor?,ae o pix saque tem limite de valor kkk,Conheco muitas pessoas que tiveram problemas. O PIX Saque tem limite de valor?,Conheco muitas pessoas que tiveram problemas. O PIX Saque tem limite de valor?,gente conheco mts pessoas q tiveram problemas. o pix saque tem limite de valor?
PIX_0343,PIX,seguranca,protecao_conta,"Uma vez confirmado, o PIX pode ser cancelado?","O método tradicional de transferência sempre funcionou perfeitamente. Uma vez confirmado, o PIX pode ser cancelado?",Nao,status_quo,informal,"Uma vez confirmado, o PIX pode ser cancelado?","Uma vez confirmado, o PIX pode ser cancelado?","cara uma vez confirmado, o pix pode ser cancelado","O método tradicional de transferência sempre funcionou perfeitamente. Uma vez confirmado, o PIX pode ser cancelado?","O método antigo de transferência sempre funcionou bem. Uma vez confirmado, o PIX pode ser cancelado?","o metodo antigo de transferencia sempre funcionou bem. cara uma vez confirmado, o pix pode ser cancelado"
